STOPID,STOP_NAME,CLEVERID,DIRECTION,TIMEPOINT,ROUTES_SER,ROUTES_COU,LATITUDE,LONGITUDE,MODE,SHELTER,STOP_TYPE,ON_AVWK_FY,OFF_AVWK_F,ON_AVWK__1,OFF_AVWK_1,AVGWKDY_DE
"E04220","ARDMORE BLVD AT BRYN MAWR RD NS",7791,"Inbound","00764","69, P69, P76",3,40.431333,-79.864009,"Bus","No Shelter","Bus Stop",24.2817480487,2.57463146175,"24","3",0
"E04230","ARDMORE BLVD OPP BRYN MAWR RD FS",18544,"Outbound","20038","69, P69, P76",3,40.432086,-79.865042,"Bus","No Shelter","Bus Stop",1.57602451507,14.4185816962,"2","14",0
"E04240","ARDMORE BLVD AT CENTURION DR",7432,"Inbound","N","69, P69, P76",3,40.422186,-79.854127,"Bus","No Shelter","Bus Stop",2.01373074297,0.39501340447,"2","0",0
"E04250","ARDMORE BLVD AT FAIRFAX RD",7814,"Outbound","N","69, P69, P76",3,40.422102,-79.854761,"Bus","No Shelter","Bus Stop",0.404848434393,2.86257635292,"0","3",0
"E04270","ARDMORE BLVD AT KENMORE AVE",7353,"Outbound","N","69, P69, P76",3,40.417354,-79.848763,"Bus","No Shelter","Bus Stop",5.26357667361,47.3761543573,"5","47",0.02
"E04280","ARDMORE BLVD OPP LAFAYETTE RD",7790,"Inbound","N","69, P69, P76",3,40.429564,-79.863444,"Bus","No Shelter","Bus Stop",0.049090922159,0.0127659574468,"0","0",0
"E04290","ARDMORE BLVD AT LAFAYETTE RD",7810,"Outbound","N","69, P69, P76",3,40.429638,-79.863971,"Bus","No Shelter","Bus Stop",1.17980488458,10.1138121038,"1","10",0
"E04310","ARDMORE BLVD AT MARION AVE FS",7430,"Inbound","N","69, P69, P76",3,40.419972,-79.850134,"Bus","No Shelter","Bus Stop",51.1951448365,4.78715768647,"51","5",0
"E04320","ARDMORE BLVD AT MARLBORO AVE FS",18508,"Inbound","N","68, 69, P12, P68, P69, P76",6,40.435878,-79.871672,"Bus","No Shelter","Bus Stop",19.4565574861,2.78823717244,"19","3",0.02
"E04340","ARDMORE BLVD AT 2 PARKWAY CENTER EAST",7351,"Outbound","N","69, P69, P76",3,40.421012,-79.852537,"Bus","No Shelter","Bus Stop",0.81125793646,4.2470337577,"1","4",0
"E04350","ARDMORE BLVD AT NEWPORT RD",7788,"Inbound","N","69, P69, P76",3,40.425819,-79.861439,"Bus","No Shelter","Bus Stop",34.9363660318,0.205030634302,"35","0",0
"E04380","ARDMORE BLVD AT SUMNER AVE",7429,"Inbound","N","69, P69, P76",3,40.417139,-79.848163,"Bus","No Shelter","Bus Stop",52.0270977455,4.95685984186,"52","5",0.01
"E04400","ARDMORE BLVD AT YOST BLVD FS",7815,"Outbound","N","69, P69, P76",3,40.41542,-79.8476,"Bus","No Shelter","Bus Stop",9.91108056351,10.8402112396,"10","11",0.05
"E04410","ARDMORE BLVD OPP BEVINGTON RD",7789,"Inbound","N","69, P69, P76",3,40.42689,-79.862655,"Bus","No Shelter","Bus Stop",19.8819445144,1.24322414656,"20","1",0.01
"E04420","ARDMORE BLVD OPP 2 PARKWAY CENTER EAST",7431,"Inbound","N","69, P69, P76",3,40.421226,-79.85219,"Bus","No Shelter","Bus Stop",0.882610548182,0.90915079814,"1","1",0
"E04430","ARDMORE BLVD OPP NEWPORT RD",7812,"Outbound","N","69, P69, P76",3,40.425596,-79.8618,"Bus","No Shelter","Bus Stop",1.80388400803,33.0831246747,"2","33",0
"E04450","ARDMORE BLVD OPP REBECCA AVE",7793,"Inbound","N","68, 69, P68, P69",4,40.437058,-79.87334,"Bus","No Shelter","Bus Stop",13.1943338499,2.99815051666,"13","3",0
"E04470","ARDMORE BLVD OPP YOST BLVD",7786,"Inbound","N","69, P69, P76",3,40.415661,-79.847248,"Bus","No Shelter","Bus Stop",5.03624043054,6.64948634045,"5","7",0.06
"E04510","ATLANTIC AVE AT BROAD ST",9212,"Inbound","N","89",1,40.465741,-79.938231,"Bus","No Shelter","Bus Stop",2.8293119866,1.35415562665,"3","1",0
"E04520","ATLANTIC AVE AT HILLCREST ST",9248,"Outbound","N","89",1,40.468299,-79.93823,"Bus","No Shelter","Bus Stop",0.829487832468,2.66742106167,"1","3",0
"E04540","ATLANTIC AVE AT KINCAID ST",9213,"Inbound","N","89",1,40.466512,-79.938009,"Bus","No Shelter","Bus Stop",2.33287706681,1.81637962608,"2","2",0
"E04580","ATLANTIC AVE AT ROSETTA ST",9214,"Inbound","N","89",1,40.467229,-79.937847,"Bus","No Shelter","Bus Stop",3.83469351866,3.14747511025,"4","3",0
"E04635","AURELIUS ST AT MCCLURE AVE",7314,"Both","N","71, P71",2,40.421183,-79.895292,"Bus","No Shelter","Bus Stop",0.71476698023,0.525123605017,"1","1",0
"E04645","AURELIUS ST AT HARRISON AVE",7303,"Both","N","71, P71",2,40.422972,-79.895934,"Bus","No Shelter","Bus Stop",7.05800032653,1.6602338749,"7","2",0
"E04663","AVENUE U AT WATKINS AVE",7840,"Outbound","N","69",1,40.394891,-79.804032,"Bus","No Shelter","Bus Stop",0.524856604567,1.19122505601,"1","1",0
"E04665","BAKER ST AT #7124",19870,"Outbound","N","75, 87",2,40.487719,-79.923463,"Bus","No Shelter","Bus Stop",1.20948874024,4.34778118924,"1","4",0
"E04666","BAKER ST AT BALLARD WAY",3285,"Inbound","00102","75, 87",2,40.487591,-79.920297,"Bus","No Shelter","Bus Stop",20.6372032865,2.43182838023,"21","2",0.01
"E04667","BAKER ST AT BUTLER ST",19125,"Outbound","20097","75, 87",2,40.487277,-79.920297,"Bus","No Shelter","Bus Stop",4.81806481797,18.3638841716,"5","18",0
"E04670","BAKER ST AT GALLATIN ST",9330,"Inbound","N","75, 87",2,40.487493,-79.921691,"Bus","No Shelter","Bus Stop",5.41123947758,0.965511298572,"5","1",0
"E04680","BAKER ST AT #7207",16474,"Inbound","N","75, 87",2,40.487851,-79.923329,"Bus","No Shelter","Bus Stop",7.89662382188,1.615649413,"8","2",0
"E04690","BAKER ST OPP GALLATIN ST",9355,"Outbound","N","75, 87",2,40.487418,-79.921918,"Bus","No Shelter","Bus Stop",1.79179396752,4.59503878416,"2","5",0
"E04700","BALDRIDGE AVE AT WALNUT ST FS",19756,"Both","N","59, 61A",2,40.404385,-79.862188,"Bus","No Shelter","Bus Stop",7.97097299447,65.397013775,"8","65",0.25
"E04740","BALDRIDGE AVE AT 6TH ST FS (SR HI-RISE)",18400,"Inbound","10013","59",1,40.405375,-79.863352,"Bus","No Shelter","Bus Stop",8.86835105393,6.83931844281,"9","7",0.07
"E04810","BAUM BLVD AT CRAIG ST FS",19090,"Outbound","N","77",1,40.453883,-79.952952,"Bus","No Shelter","Bus Stop",9.2608272229,13.8762305168,"9","14",0.22
"E04820","BAUM BLVD AT CYPRESS ST",14417,"Outbound","N","77",1,40.455835,-79.942027,"Bus","No Shelter","Bus Stop",7.94262096704,18.6666721361,"8","19",0
"E04830","BAUM BLVD AT CYPRESS ST FS",14365,"Inbound","N","77",1,40.455938,-79.942299,"Bus","No Shelter","Bus Stop",11.1439344342,11.7804345606,"11","12",0.05
"E04840","BAUM BLVD AT ENFIELD ST",14368,"Inbound","N","77",1,40.454141,-79.949372,"Bus","No Shelter","Bus Stop",3.73627463551,2.07545396782,"4","2",0.01
"E04850","BAUM BLVD AT GRAHAM ST",14363,"Inbound","N","77",1,40.457492,-79.936887,"Bus","No Shelter","Bus Stop",8.56348687831,9.03990892702,"9","9",0.02
"E04860","BAUM BLVD OPP FAIRMOUNT ST FS",20779,"Outbound","N","77",1,40.457669,-79.935664,"Bus","No Shelter","Bus Stop",13.7977204758,19.8226635631,"14","20",0.13
"E04870","BAUM BLVD AT LIBERTY AVE",14364,"Inbound","03054","77",1,40.456748,-79.939432,"Bus","No Shelter","Bus Stop",12.9446188301,10.5003987648,"13","11",0.03
"E04880","BAUM BLVD AT LIBERTY AVE FS",19092,"Outbound","22113","77",1,40.456627,-79.939193,"Bus","No Shelter","Bus Stop",14.6009309353,20.4560365913,"15","20",0.05
"E04890","BAUM BLVD AT MELWOOD AVE",14369,"Inbound","N","77",1,40.454084,-79.9519,"Bus","No Shelter","Bus Stop",10.0546688052,10.1034027159,"10","10",0.03
"E04900","BAUM BLVD AT MELWOOD AVE FS",19091,"Outbound","N","77",1,40.453926,-79.951589,"Bus","No Shelter","Bus Stop",4.33263545387,4.77846756125,"4","5",0.02
"E04910","BAUM BLVD AT MILLVALE AVE",14367,"Inbound","N","77",1,40.45445,-79.947604,"Bus","No Shelter","Bus Stop",17.339907381,10.9239978602,"17","11",0.02
"E04920","BAUM BLVD AT MILLVALE AVE",14415,"Outbound","N","77",1,40.454256,-79.947769,"Bus","No Shelter","Bus Stop",6.15824098051,13.962599802,"6","14",0.01
"E04930","BAUM BLVD AT MOREWOOD AVE",14366,"Inbound","N","77",1,40.455042,-79.945228,"Bus","No Shelter","Bus Stop",12.6430161745,12.069007971,"13","12",0.1
"E04940","BAUM BLVD AT MOREWOOD AVE",14416,"Outbound","N","77",1,40.454854,-79.945277,"Bus","No Shelter","Bus Stop",10.9591900229,16.1424124489,"11","16",0.05
"E05000","BAUM BLVD AT ENFIELD ST FS",19781,"Outbound","N","77",1,40.45402,-79.94913,"Bus","No Shelter","Bus Stop",4.14864034203,8.0577843736,"4","8",0
"E05180","BEACON ST AT MUNHALL RD",8043,"Both","N","65, 93",2,40.43442,-79.924924,"Bus","No Shelter","Bus Stop",2.91713566132,15.8471184552,"3","16",0
"E05190","BEACON ST AT MURDOCH ST",8040,"Both","N","65, 93",2,40.433657,-79.930759,"Bus","No Shelter","Bus Stop",1.05858474857,16.565971928,"1","17",0
"E05200","BEACON ST AT MURDOCH ST FS",18494,"Both","N","65, 93",2,40.433783,-79.930418,"Bus","No Shelter","Bus Stop",14.314222213,0.851915900499,"14","1",0
"E05210","BEACON ST AT MURRAY AVE NS",20274,"Both","00127","65, 93",2,40.434553,-79.92344,"Bus","No Shelter","Bus Stop",12.5891441422,46.99472142,"13","47",0.02
"E05220","BEACON ST AT #5414",8039,"Both","N","65, 93",2,40.433443,-79.932438,"Bus","No Shelter","Bus Stop",2.06569415748,1.59854362263,"2","2",0
"E05230","BEACON ST AT MURRAY AVE FS",7993,"Both","00780","65",1,40.434768,-79.922172,"Bus","No Shelter","Bus Stop",2.6652943103,0.973308793747,"3","1",0.01
"E05240","BEACON ST AT SHADY AVE",7994,"Both","N","65",1,40.435203,-79.919198,"Bus","No Shelter","Bus Stop",1.46329090351,21.1759641283,"1","21",0
"E05250","BEACON ST AT WENDOVER ST",8041,"Both","N","65, 93",2,40.433845,-79.929287,"Bus","No Shelter","Bus Stop",2.53922935199,47.0850854586,"3","47",0.04
"E05260","BEACON ST AT WIGHTMAN ST",8042,"Both","N","65, 93",2,40.434007,-79.928043,"Bus","No Shelter","Bus Stop",2.50298429882,19.1262010867,"3","19",0.01
"E05270","BEACON ST OPP #5414",8019,"Both","N","65, 93",2,40.433596,-79.931912,"Bus","No Shelter","Bus Stop",0.84923361662,1.69551696407,"1","2",0
"E05280","BEACON ST OPP WENDOVER ST",8017,"Both","N","65, 93",2,40.433994,-79.929012,"Bus","No Shelter","Bus Stop",33.0364255333,2.29348790955,"33","2",0
"E05295","BEATTY RD AT BEATTY POINTE VILLAGE FS",18611,"Inbound","N","67",1,40.446059,-79.748735,"Bus","No Shelter","Bus Stop",0.439614119023,0.0124521072797,"0","0",0
"E05297","BEATTY RD OPP BEATTY POINTE VILLAGE",13611,"Outbound","N","67",1,40.445955,-79.747894,"Bus","No Shelter","Bus Stop",0.0137931034483,0.94254654433,"0","1",0.05
"E05300","BEATTY RD AT BRUNNER DR",13523,"Inbound","N","77",1,40.451914,-79.75505,"Bus","No Shelter","Bus Stop",0.84719622173,0.103220471353,"1","0",0
"E05340","BEATTY RD AT COLLEGE PARK DR",13610,"Outbound","N","67",1,40.441662,-79.742684,"Bus","No Shelter","Bus Stop",0.609291620271,3.28655002178,"1","3",0
"E05380","BEATTY RD AT HAYMAKER RD",13526,"Inbound","N","77",1,40.448516,-79.761032,"Bus","No Shelter","Bus Stop",3.61874635907,0.437558803627,"4","0",0
"E05390","BEATTY RD AT OLD WM PENN HWY",19834,"Inbound","N","67",1,40.440528,-79.742312,"Bus","No Shelter","Bus Stop",0.998434360305,0.271982326865,"1","0",0
"E05460","BEATTY RD OPP BRUNNER DR",13620,"Outbound","N","77",1,40.451744,-79.755178,"Bus","No Shelter","Bus Stop",0.0087037037037,0.458460407615,"0","0",0
"E05470","BEATTY RD OPP COLLEGE PARK DR",13498,"Inbound","N","67",1,40.441754,-79.743133,"Bus","No Shelter","Bus Stop",0.836917330499,0.0401129943503,"1","0",0
"E05510","BEATTY ST AT EVA ST",16470,"Inbound","N","82, 86",2,40.461169,-79.927508,"Bus","No Shelter","Bus Stop",15.7034310146,8.23090361857,"16","8",0.04
"E05515","BEATTY ST AT BAUM BLVD NS",16471,"Inbound","N","82, 86",2,40.460407,-79.927971,"Bus","No Shelter","Bus Stop",4.47100230292,2.34647900977,"4","2",0.01
"E05517","BEATTY ST AT CENTRE AVE",20074,"Inbound","N","82, 86",2,40.459279,-79.927597,"Bus","City of Pittsburgh","Bus Stop with Non-PAAC Shelter",44.7383243185,19.965440602,"45","20",0.12
"E05520","BEATTY ST AT PENN AVE NS",11092,"Both","00054","74, 82, 86, 89",4,40.46155,-79.927131,"Bus","No Shelter","Bus Stop",45.6106151295,54.9630354283,"46","55",0.14
"E05670","BEDFORD AVE AT MANILLA ST",8713,"Inbound","N","81",1,40.444936,-79.986233,"Bus","No Shelter","Bus Stop",11.5134485776,12.7245620389,"12","13",0.05
"E05700","BEDFORD AVE OPP MERCER ST",8714,"Inbound","N","81",1,40.444531,-79.987241,"Bus","No Shelter","Bus Stop",26.3505793091,38.2306378822,"26","38",0.19
"E05710","BEDFORD AVE AT MERCER ST",8739,"Outbound","N","81",1,40.444303,-79.987305,"Bus","PAAC","Bus Stop with PAAC Shelter",36.9734188814,44.6835134351,"37","45",0.18
"E05910","BEECHWOOD BLVD AT DOUGLAS ST FS",8000,"Both","00782","65",1,40.433291,-79.914621,"Bus","No Shelter","Bus Stop",9.25186285235,6.1059140895,"9","6",0.02
"E05920","BEECHWOOD BLVD AT FEDERAL HILL ST",11654,"Inbound","N","52L, 53L",2,40.420868,-79.92744,"Bus","No Shelter","Bus Stop",16.8492581936,5.5222202796,"17","6",0.01
"E05940","BEECHWOOD BLVD AT FORWARD AVE",8005,"Both","N","65",1,40.428101,-79.916235,"Bus","No Shelter","Bus Stop",3.51861343067,3.1183131185,"4","3",0
"E05960","BEECHWOOD BLVD AT HAZELWOOD AVE",11665,"Outbound","N","52L, 53L",2,40.419725,-79.927421,"Bus","No Shelter","Bus Stop",5.11304117402,8.23214992489,"5","8",0
"E05970","BEECHWOOD BLVD AT LILAC ST",11656,"Inbound","01148","52L, 53L",2,40.422879,-79.927518,"Bus","No Shelter","Bus Stop",25.9454128888,4.78562448316,"26","5",0
"E05980","BEECHWOOD BLVD AT LILAC ST",8524,"Outbound","20000","52L, 53L",2,40.423113,-79.927667,"Bus","No Shelter","Bus Stop",8.90942075989,29.3254798838,"9","29",0.01
"E05990","BEECHWOOD BLVD AT LORETTA ST FS",11663,"Outbound","N","52L, 53L",2,40.422153,-79.927864,"Bus","No Shelter","Bus Stop",2.2713701394,6.19110400399,"2","6",0
"E06010","BEECHWOOD BLVD AT MONITOR ST",20419,"Inbound","N","52L, 53L",2,40.425406,-79.926595,"Bus","No Shelter","Bus Stop",36.0471453967,1.5558343584,"36","2",0
"E06030","BEECHWOOD BLVD AT NICHOLSON ST",8003,"Both","N","65",1,40.430415,-79.915312,"Bus","No Shelter","Bus Stop",0,0,"No Data","No Data",0
"E06035","BEECHWOOD BLVD AT CROMBIE ST FS",8002,"Both","N","65",1,40.430799,-79.915302,"Bus","No Shelter","Bus Stop",4.41181633724,3.46591436545,"4","3",0
"E06040","BEECHWOOD BLVD AT PHILLIPS AVE FS",8001,"Both","N","65",1,40.432409,-79.915251,"Bus","No Shelter","Bus Stop",1.62503931847,1.73674583318,"2","2",0
"E06050","BEECHWOOD BLVD AT #2530",8004,"Both","N","65",1,40.429399,-79.915562,"Bus","No Shelter","Bus Stop",0.850173494499,0.564640865062,"1","1",0
"E06140","BEECHWOOD BLVD AT #3825",8520,"Outbound","N","52L, 53L",2,40.428256,-79.930922,"Bus","No Shelter","Bus Stop",0.799740602529,3.46865883686,"1","3",0
"E06160","BEECHWOOD BLVD AT #3911",8519,"Outbound","N","52L, 53L",2,40.428194,-79.933783,"Bus","No Shelter","Bus Stop",0.0497607734755,1.36418040872,"0","1",0
"E06180","BEECHWOOD BLVD AT #3986",8518,"Outbound","N","52L, 53L",2,40.4276,-79.936185,"Bus","No Shelter","Bus Stop",0.38824779493,0.294223689129,"0","0",0
"E06200","BEECHWOOD BLVD AT TILBURY AVE",8007,"Both","00813","65, 74",2,40.42666,-79.919079,"Bus","No Shelter","Bus Stop",16.3124670733,13.7231977159,"16","14",0
"E06215","BEECHWOOD BLVD OPP FEDERAL HILL ST",11664,"Outbound","N","52L, 53L",2,40.421058,-79.927619,"Bus","No Shelter","Bus Stop",0.185499234383,1.4515472295,"0","1",0
"E06230","BEECHWOOD BLVD OPP FOREST GLEN RD",7999,"Both","N","65",1,40.434215,-79.912239,"Bus","No Shelter","Bus Stop",0.278213391445,0.722909582867,"0","1",0
"E06250","BEECHWOOD BLVD OPP LORETTA ST",11655,"Inbound","N","52L, 53L",2,40.422056,-79.927663,"Bus","No Shelter","Bus Stop",10.819675587,3.23136902897,"11","3",0.01
"E06280","BEECHWOOD BLVD OPP ANITA AVE (MONITOR ST)",8006,"Both","N","65, 74",2,40.426277,-79.916909,"Bus","No Shelter","Bus Stop",6.56687213559,9.01122106596,"7","9",0
"E06315","BEECHWOOD BLVD AT PARKWAY ENTRANCE",11659,"Inbound","N","52L, 53L",2,40.428472,-79.931015,"Bus","PAAC","Bus Stop with PAAC Shelter",8.58270928324,0.833350782689,"9","1",0
"E06370","BEELER ST OPP BEELERMONT PL",7651,"Inbound","N","67, 69",2,40.445527,-79.933121,"Bus","No Shelter","Bus Stop",13.8334812153,0.979024826363,"14","1",0
"E06390","BEELER ST AT FORBES AVE",7654,"Inbound","N","67, 69",2,40.444115,-79.938489,"Bus","No Shelter","Bus Stop",6.40778855541,37.8731520407,"6","38",0.02
"E06410","BEELER ST AT FORBES AVE FS",7672,"Outbound","N","67, 69",2,40.443991,-79.93833,"Bus","No Shelter","Bus Stop",27.4047947054,9.88507915496,"27","10",0.02
"E06420","BEELER ST AT OLYMPIA PL",7652,"Inbound","N","67, 69",2,40.445381,-79.934769,"Bus","No Shelter","Bus Stop",6.0015871691,0.415812842552,"6","0",0
"E06430","BEELER ST OPP OLYMPIA PL",7674,"Outbound","N","67, 69",2,40.445224,-79.934888,"Bus","No Shelter","Bus Stop",1.18078113088,6.91495356976,"1","7",0.01
"E06440","BEELER ST AT UNGER LN",7653,"Inbound","N","67, 69",2,40.444986,-79.936548,"Bus","No Shelter","Bus Stop",5.1747050337,1.00761835714,"5","1",0
"E06450","BEELER ST AT #5358",7676,"Outbound","N","67, 69",2,40.445472,-79.931826,"Bus","No Shelter","Bus Stop",2.81770834495,22.40542247,"3","22",0
"E06460","BEELER ST AT WILKINS AVE FS",18534,"Inbound","N","67, 69",2,40.445649,-79.931691,"Bus","No Shelter","Bus Stop",19.9820423405,1.41582343439,"20","1",0.01
"E06470","BEELER ST AT BEELERMONT PL",7675,"Outbound","N","67, 69",2,40.445343,-79.933401,"Bus","No Shelter","Bus Stop",2.25494719955,13.8653473904,"2","14",0
"E06490","BEELER ST OPP UNGER LN FS",7673,"Outbound","N","67, 69",2,40.444812,-79.936491,"Bus","No Shelter","Bus Stop",2.59665452622,5.45068415299,"3","5",0
"E06580","JONES AVE AT PARKVIEW AVE",7538,"Both","N","59, 61A",2,40.403594,-79.862672,"Bus","No Shelter","Bus Stop",9.56001176824,18.8573606515,"10","19",0.22
"E06585","JONES AVE AT BELL AVE",7272,"Outbound","N","59",1,40.403285,-79.862872,"Bus","No Shelter","Bus Stop",16.0717577138,14.7834516794,"16","15",0.05
"E06650","BELLEFIELD AVE AT 5TH AVE",1173,"Outbound","N","58",1,40.446438,-79.951769,"Bus","City of Pittsburgh","Bus Stop with Non-PAAC Shelter",0.243731324735,27.5470559988,"0","28",0
"E06660","BELLEFIELD AVE AT BOARD OF EDUCATION",32,"Outbound","N","58",1,40.444405,-79.950907,"Bus","No Shelter","Bus Stop",0.0929251606616,13.1306650093,"0","13",0
"E06917","BENTLEY DR AT BURROWS ST",16845,"Inbound","00847","81",1,40.439773,-79.970476,"Bus","No Shelter","Bus Stop",42.4445271291,39.2893485432,"42","39",0.01
"E06940","BENTLEY DR AT KIRKPATRICK ST FS",8660,"Inbound","N","81",1,40.440758,-79.974231,"Bus","No Shelter","Bus Stop",1.04977287619,0.338713478316,"1","0",0.02
"E06950","BENTLEY DR AT KIRKPATRICK ST",8637,"Outbound","N","81",1,40.440674,-79.974146,"Bus","No Shelter","Bus Stop",0.433909828597,0.644947831649,"0","1",0
"E06970","BENTLEY DR AT #1785",8661,"Inbound","N","81",1,40.440147,-79.976079,"Bus","No Shelter","Bus Stop",22.2448518325,11.5254944551,"22","12",0.11
"E07000","BENTLEY DR AT NIGH WAY",8662,"Inbound","N","81",1,40.440682,-79.978264,"Bus","No Shelter","Bus Stop",3.63234187734,3.08349527198,"4","3",0.02
"E07030","BENTLEY DR AT #1784",8636,"Outbound","N","81",1,40.440024,-79.976304,"Bus","No Shelter","Bus Stop",8.69333124202,21.6000399868,"9","22",0.06
"E07050","BENTLEY DR AT NIGH WAY",8635,"Outbound","N","81",1,40.440628,-79.978455,"Bus","No Shelter","Bus Stop",2.54157409196,5.48559666335,"3","5",0.02
"E07170","BESSEMER AVE AT GRANDVIEW AVE",7035,"Inbound","00734","59, 68, P68",3,40.394998,-79.839113,"Bus","No Shelter","Bus Stop",42.8783500695,11.8344363578,"43","12",0.05
"E07190","BESSEMER AVE AT MAIN ST",19570,"Inbound","N","68, P68",2,40.395128,-79.841504,"Bus","No Shelter","Bus Stop",13.9170433164,3.24728966361,"14","3",0.04
"E07340","BEULAH RD AT LONG RD",15111,"Outbound","N","P16",1,40.450552,-79.843714,"Bus","No Shelter","Bus Stop",0.294632955508,1.38426253431,"0","1",0
"E07350","BEULAH RD AT MCCRADY RD",19146,"Outbound","03064","P16",1,40.446346,-79.848293,"Bus","No Shelter","Bus Stop",3.50976690592,58.6370081982,"4","59",0
"E07500","BEULAH RD OPP MCCRADY RD FS",19130,"Inbound","00047","P16",1,40.446356,-79.848478,"Bus","PAAC","Bus Stop with PAAC Shelter",51.6318398361,0.852179466646,"52","1",0
"E07550","BIGELOW BLVD AT BLOOMFIELD BRDGE FS",8579,"Inbound","00045","77",1,40.458883,-79.958319,"Bus","No Shelter","Bus Stop",1.2862508124,1.64721482365,"1","2",0
"E07600","BIGELOW BLVD AT FINLAND ST",8580,"Inbound","N","77",1,40.458167,-79.960375,"Bus","No Shelter","Bus Stop",4.11057177692,2.7454330405,"4","3",0
"E07630","BIGELOW BLVD AT HARDING WAY",8581,"Inbound","N","77",1,40.456856,-79.963457,"Bus","No Shelter","Bus Stop",2.05364825773,2.36721763012,"2","2",0
"E07660","BIGELOW BLVD AT HERRON AVE FS",8582,"Inbound","N","77",1,40.455628,-79.966354,"Bus","City of Pittsburgh","Bus Stop with Non-PAAC Shelter",12.2061647798,6.58052701228,"12","7",0
"E07670","BIGELOW BLVD AT HERRON AVE FS",19088,"Outbound","N","77",1,40.455609,-79.965861,"Bus","No Shelter","Bus Stop",7.39626854212,17.3490526364,"7","17",0
"E07770","BIGELOW BLVD OPP BLOOMFIELD BRIDGE",8593,"Outbound","22112","77",1,40.458491,-79.957361,"Bus","No Shelter","Bus Stop",1.79028648925,2.05392139222,"2","2",0
"E07790","BIGELOW BLVD OPP FINLAND ST",8592,"Outbound","N","77",1,40.457811,-79.960568,"Bus","No Shelter","Bus Stop",1.17475640217,3.6949136084,"1","4",0
"E07800","BIGELOW BLVD OPP HARDING WAY",8591,"Outbound","N","77",1,40.456515,-79.963573,"Bus","No Shelter","Bus Stop",2.24095828644,3.01814938814,"2","3",0
"E07870","BIGELOW ST AT HAZELWOOD AVE",12219,"Inbound","N","58",1,40.419637,-79.933939,"Bus","No Shelter","Bus Stop",5.10826937798,4.36357097091,"5","4",0
"E07880","BIGELOW ST AT MCCASLIN ST",12239,"Inbound","N","58",1,40.419007,-79.938219,"Bus","No Shelter","Bus Stop",4.18933635288,5.16961762335,"4","5",0
"E07890","BIGELOW ST AT HAZELWOOD AVE FS",18964,"Outbound","N","58",1,40.41972,-79.93405,"Bus","No Shelter","Bus Stop",4.78388831735,5.28834751953,"5","5",0
"E07910","BIGELOW ST AT TESLA ST",8509,"Outbound","N","58",1,40.419436,-79.935843,"Bus","No Shelter","Bus Stop",3.33806851391,5.72959812222,"3","6",0
"E07915","BIGELOW ST OPP TESLA ST",12240,"Inbound","N","58",1,40.419321,-79.936069,"Bus","No Shelter","Bus Stop",5.32854621162,3.32078541704,"5","3",0
"E07920","BIGELOW ST AT WINTERBURN AVE",8511,"Outbound","N","58",1,40.418954,-79.939746,"Bus","No Shelter","Bus Stop",3.11865326004,6.43048643131,"3","6",0
"E08045","BLACK ST AT NEGLEY AVE FS",9236,"Outbound","N","89",1,40.468937,-79.927744,"Bus","No Shelter","Bus Stop",5.69955608767,4.53928633866,"6","5",0
"E08046","BLACK ST AT NEGLEY AVE",9226,"Inbound","N","89",1,40.468697,-79.927814,"Bus","No Shelter","Bus Stop",5.18543738785,9.38329127217,"5","9",0
"E08050","BLACK ST AT CHISLETT ST",9237,"Outbound","N","89",1,40.469699,-79.930002,"Bus","No Shelter","Bus Stop",2.99873733801,5.84427731024,"3","6",0
"E08051","BLACK ST OPP CHISLETT ST",9225,"Inbound","N","89",1,40.469668,-79.930288,"Bus","No Shelter","Bus Stop",3.50563567659,0.989244098211,"4","1",0
